"Country Name","Country Code","Indicator Name","Indicator Code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Angola","AGO","Female to male wage ratio in the public sector (using median)","BI.WAG.PUBS.FM.MD","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employee by wage quintile (Quintile 3)","BI.PWK.PRVS.FE.Q3.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employees","BI.PWK.PRVS.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employees by occupation (Clerks)","BI.PWK.PRVS.CK.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employees by occupation (Elementary occupation)","BI.PWK.PRVS.EO.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employees by occupation (Professionals)","BI.PWK.PRVS.PN.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employees by occupation (Senior officials)","BI.PWK.PRVS.SN.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of private paid employees by occupation (Technicians)","BI.PWK.PRVS.TN.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of public paid employees by occupation (Clerks)","BI.PWK.PUBS.CK.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of public paid employees by occupation (Elementary occupation)","BI.PWK.PUBS.EO.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of public paid employees by occupation (Professionals)","BI.PWK.PUBS.PN.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of public paid employees by occupation (Senior officials)","BI.PWK.PUBS.SN.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females as a share of public paid employees by occupation (Technicians)","BI.PWK.PUBS.TN.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of private paid employee by wage quintile (Quintile 1)","BI.PWK.PRVS.FE.Q1.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of private paid employee by wage quintile (Quintile 2)","BI.PWK.PRVS.FE.Q2.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of private paid employee by wage quintile (Quintile 4)","BI.PWK.PRVS.FE.Q4.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of private paid employee by wage quintile (Quintile 5)","BI.PWK.PRVS.FE.Q5.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of public paid employee by wage quintile (Quintile 1)","BI.PWK.PUBS.FE.Q1.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of public paid employee by wage quintile (Quintile 2)","BI.PWK.PUBS.FE.Q2.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of public paid employee by wage quintile (Quintile 3)","BI.PWK.PUBS.FE.Q3.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of public paid employee by wage quintile (Quintile 4)","BI.PWK.PUBS.FE.Q4.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of public paid employee by wage quintile (Quintile 5)","BI.PWK.PUBS.FE.Q5.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with primary education as a share of private paid employees","BI.PWK.PRVS.PR.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with primary education as a share of public paid employees","BI.PWK.PUBS.PR.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with secondary education as a share of private paid employees","BI.PWK.PRVS.SG.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with secondary education as a share of public paid employees","BI.PWK.PUBS.SG.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with tertiary education as a share of private paid employees","BI.PWK.PRVS.TT.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Individuals with tertiary education as a share of public paid employees","BI.PWK.PUBS.TT.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Mean age of private paid employees","BI.PWK.AGES.PV.SM","","","","","","","","","","","","","","","","","",
"Angola","AGO","Mean age of public paid employees","BI.PWK.AGES.PB.SM","","","","","","","","","","","","","","","","","",
"Angola","AGO","Median age of private paid employees","BI.PWK.AGES.PV.MD","","","","","","","","","","","","","","","","","",
"Angola","AGO","Median age of public paid employees","BI.PWK.AGES.PB.MD","","","","","","","","","","","","","","","","","",
"Angola","AGO","Number of employed individuals","BI.EMP.TOTL.NO","23278","","","","","","","","17361","","","","","","509107","","",
"Angola","AGO","Number of paid employees","BI.PWK.TOTL.NO","6846","","","","","","","","5077","","","","","","185506","","",
"Angola","AGO","Number of public paid employees","BI.PWK.PUBS.NO","3257","","","","","","","","2083","","","","","","40763","","",
"Angola","AGO","Pay compression ratio in private sector","BI.WAG.CPRS.PV.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Pay compression ratio in public sector","BI.WAG.CPRS.PB.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Proportion of total employees with tertiary education working in public sector","BI.EMP.TOTL.PB.TT.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of formal employment","BI.EMP.FRML.PB.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of paid employment","BI.EMP.PWRK.PB.ZS","0.425035417079926","","","","","","","","0.336071640253067","","","","","","0.219739526510239","","",
"Angola","AGO","Public sector employment as a share of paid employment by gender (Female)","BI.EMP.PWRK.PB.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of paid employment by gender (Male)","BI.EMP.PWRK.PB.MA.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of paid employment by location (Rural)","BI.EMP.PWRK.PB.RU.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of paid employment by location (Urban)","BI.EMP.PWRK.PB.UR.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of total employment","BI.EMP.TOTL.PB.ZS","0.156539589166641","","","","","","","","0.097851850092411","","","","","","0.0800676494836807","","",
"Angola","AGO","Public sector employment as a share of total employment by gender (Female)","BI.EMP.TOTL.PB.FE.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of total employment by gender (Male)","BI.EMP.TOTL.PB.MA.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of total employment by location (Rural)","BI.EMP.TOTL.PB.RU.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector employment as a share of total employment by location (Urban)","BI.EMP.TOTL.PB.UR.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by education level: No education (compared to formal wage employees)","BI.WAG.PREM.PB.NN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by education level: Primary education (compared to formal wage employees)","BI.WAG.PREM.PB.PR","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by education level: Secondary education (compared to formal wage employees)","BI.WAG.PREM.PB.SG","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by education level: Tertiary education (compared to formal wage employees)","BI.WAG.PREM.PB.TT","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by occupation (Clerks) (compared to formal wage employees)","BI.WAG.PREM.PB.CK","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by occupation (Elementary occupation) (compared to formal wage employees)","BI.WAG.PREM.PB.EO","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by occupation (Professionals) (compared to formal wage employees)","BI.WAG.PREM.PB.PN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by occupation (Senior officials) (compared to formal wage employees)","BI.WAG.PREM.PB.SN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premium by occupation (Technicians) (compared to formal wage employees)","BI.WAG.PREM.PB.TN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premiums by gender (Female) (compared to all private employees) (%)","BI.WAG.PREM.PB.FE","","","","","","","","","","","","","","","","","",
"Angola","AGO","Public sector wage premiums by gender (Male) (compared to all private employees) (%)","BI.WAG.PREM.PB.MA","","","","","","","","","","","","","","","","","",
"Angola","AGO","Relative wage of Professionals in private sector (using clerk as reference)","BI.WAG.PRVS.PN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Relative wage of Professionals in public sector (using clerk as reference)","BI.WAG.PUBS.PN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Relative wage of Senior officials in private sector (using clerk as reference)","BI.WAG.PRVS.SN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Relative wage of Senior officials in public sector (using clerk as reference)","BI.WAG.PUBS.SN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Relative wage of Technicians in private sector  (using clerk as reference)","BI.WAG.PRVS.TN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Relative wage of Technicians in public sector (using clerk as reference)","BI.WAG.PUBS.TN","","","","","","","","","","","","","","","","","",
"Angola","AGO","Rural resident as a share of public paid employees","BI.PWK.PUBS.RU.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Rural residents as a share of private paid employees","BI.PWK.PRVS.RU.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Sample size","BI.POP.TOTL.CV","28434","","","","","","","","23520","","","","","","1298309","","",
"Angola","AGO","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS","","","","","","","","","","","","","","","","","",
"Angola","AGO","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS","","","","","","","","","","","","","","","","","",
